len of url,no of dots,security sensitive words,no of hyphens in dom,dir_len,no of subdir,domain len,domain token count,path token count,ip present,largest domain_tok_len,avg_dom_token_len,largest path token length,avg path token length,suspicious tld,len_of_file,total dots in file,total delims in file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,URL,Label
54,6,0,0,17,3,24,3,3,0,14,7.333333333,5,4.333333333,0,13,4,0,0,0,0,0,65,7,476,-1,http://ypeeserverlink.bugs3.com/aol-1/hmail/aol/index.html...,1
16,2,0,0,1,0,15,3,0,0,7,4.333333333,0,0,0,0,0,0,0,0,0,0,113,7,135,-1,http://www.lfclive.net/,0
27,2,0,0,1,0,26,3,0,0,18,8,0,0,0,0,0,0,0,0,0,0,183,9,73,80476,http://www.silverplumetearoom.com/,0
56,4,0,0,39,2,14,2,2,0,10,6.5,32,18,0,3,3,0,0,0,0,0,111,9,91,97201,http://gowebtools.com/bobs/5c112fb66892521da01965bc83b93258/...,1
66,5,1,2,1,0,19,2,0,0,16,9,0,0,0,14,1,1,32,2,13,1,-1,-1,-1,-1,http://online-secure-de.cf/user-login.php?cmd=_flow&SESSION=zYQKNw2IsH...,1
15,2,0,0,1,0,14,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,201,15,1429,-1,http://www.trions.com/,0
42,5,0,0,11,2,25,3,2,0,17,7.666666667,4,4,0,6,3,0,0,0,0,0,79,5,207,-1,http://www.uniformespromotex.com/mere/mere/pro...,1
66,5,1,0,26,1,24,2,1,0,20,11.5,24,24,0,16,3,1,0,0,0,0,27,9,180,-1,http://boatchartergoldcoast.com/wellsfargo-online.server/verify_inform...,1
15,2,0,0,1,0,14,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.suzuki.com/,0
47,5,0,0,22,3,22,3,3,0,14,6.666666667,11,6,0,3,3,0,0,0,0,0,65,7,150,-1,http://www.mfmazetomatrix.com/wp-includes/news/new/...,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,209,19,488,-1,http://www.divinitea.com/,0
35,3,0,0,7,1,19,3,1,0,11,5.666666667,5,5,0,9,1,0,0,0,0,0,44,4,249,-1,http://www.astrosanjog.com/extra/index.htm,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,245,19,16,-1,http://www.soundwaves.com/,0
74,4,0,0,44,4,15,3,4,0,7,4.333333333,15,9.75,0,15,1,1,0,0,0,0,193,35,802,275993456,http://www.ibiblio.org/expo/vatican.exhibit/exhibit/d-mathematics/Greek_math.html,0
16,2,0,0,1,0,15,3,0,0,7,4.333333333,0,0,0,0,0,0,0,0,0,0,166,2,307,-1,http://www.kfandra.com/,0
31,2,0,0,17,2,14,3,2,0,6,4,7,7,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.clarku.edu/~djoyce/complex/,0
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,261,27,1002,-1,http://www.bijan.com/,0
47,6,0,2,1,0,34,3,0,0,24,10.66666667,0,0,0,12,4,0,0,0,0,0,35,1,347,-1,http://repaire-discoversy-eswal.fulba.com/index.htm...,1
66,5,0,0,43,3,17,3,3,0,9,5,33,13,0,0,0,0,6,1,0,0,52,8,118,-1,http://www.aridfoods.com/V4/MGen/F02afe7219696686e4501c1ae5fd4b228/?di...,1
66,5,0,0,12,2,23,3,2,0,16,7,7,4.5,0,31,3,0,0,0,0,0,-1,-1,-1,-1,http://comercialadriano.com.br/_Macosx/13/610b9f5ada481c80a284d7056ce4...,1
17,1,0,0,1,0,16,2,0,0,12,7.5,0,0,0,0,0,0,0,0,0,0,4,8,116,0,http://icloudbrasil.com/,1
14,2,0,0,1,0,13,3,0,0,7,3.666666667,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://newcase.96.lt/,1
66,5,1,0,6,1,11,2,1,0,7,5,4,4,0,9,1,0,40,2,19,1,2,10,61,-1,http://safetem.com/fcid/login.php?cmd=login_submit&id=4acb133820e04c2e...,1
33,2,0,1,1,0,32,3,0,0,25,10,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.sicherheitsabfrage-sicher.ml/,1
54,5,1,0,32,1,19,2,1,0,15,9,30,30,0,3,3,0,0,0,0,0,10,2,290,-1,http://copsonmigration.com/cardactivityconfirmation.chase/...,1
31,4,0,0,7,1,14,4,1,0,4,2.75,5,5,0,10,1,0,0,0,0,0,-1,-1,-1,-1,http://www.kasp.pp.ua/corex/Access.htm,1
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,185,7,161,382016,http://www.gwssb.org/,0
54,5,0,0,25,2,22,3,2,0,14,6.666666667,16,11,0,7,3,0,0,0,0,0,5,7,158,-1,http://www.igsolutiontech.com/images/dropbox2016oluwa/Home...,1
66,6,0,1,1,0,33,4,0,0,17,7.5,0,0,0,32,3,0,0,0,0,0,-1,-1,-1,-1,http://drop-box.metodistaebenezer.com.br/d29e5d7c5800e57dd2a24226181ed...,1
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,152,4,240,-1,http://www.convertspot.com/,0
31,4,1,0,1,0,30,5,0,0,9,5.2,0,0,0,0,0,0,0,0,0,0,226,14,8,85016,http://secure.square.loginxdqx.usa.cc/,1
60,4,0,0,36,4,21,2,4,0,18,10,15,7.75,0,3,3,0,0,0,0,0,-1,-1,-1,-1,http://tuinhoutharderwijk.nl/htts/postal/postal/labanquepostale/...,1
21,2,0,0,1,0,20,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,42,6,549,28,http://www.glenjohnson2.com/,0
66,9,1,2,0,0,66,7,0,0,12,8.142857143,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://autoupdate.information.cgi-bin.webscr.cmd.login-submit.dispatch...,1
27,5,0,0,1,0,26,6,0,0,6,3.5,0,0,0,0,0,0,0,0,0,0,226,14,8,85016,http://hiroba.dqx.jp.ieszl.usa.cc/,1
44,6,1,1,1,0,18,3,0,0,12,5.333333333,0,0,0,25,4,1,0,0,0,0,-1,-1,-1,-1,http://error-update.at.ua/incorrect-confirm.html...,1
66,6,0,0,16,2,18,4,2,0,7,3.75,10,6.5,0,32,3,0,0,0,0,0,102,6,187,-1,http://www.element.com.na/new/wellsfargo/29fb4a3c4aa5e7f039031519e107d...,1
41,2,0,0,13,1,23,3,1,0,15,7,11,11,0,5,0,0,0,0,0,0,225,51,328,-1,http://www.worldscientific.com/worldscinet/ijhsc,0
38,3,0,0,15,2,11,3,2,0,3,3,6,6,0,12,1,0,0,0,0,0,277,95,436,-1,http://www.fao.org/DOCREP/x0187e/x0187e00.htm,0
66,5,0,0,19,2,26,3,2,0,18,8,9,8,0,21,3,0,0,0,0,0,26,10,454,-1,http://www.indianfriedchicken.net/managment/pagedoc/9c81f21d74add724d3...,1
21,2,0,0,1,0,20,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,246,54,627,-1,http://www.businesswire.com/,0
66,4,0,0,11,2,21,2,2,0,11,10,4,4,0,34,3,0,0,0,0,0,30,6,383,39,http://bookkeepers.directory/mama/mama/0af42c585cba168c6ca0b08403443d2...,1
66,9,1,1,1,0,54,7,0,0,14,6.857142857,0,0,0,11,3,0,0,0,0,0,-1,-1,-1,-1,http://verify.security.google-policy.us.equipamentosac.com.br/verifica...,1
21,2,0,0,1,0,14,2,0,0,10,6.5,0,0,0,6,1,0,0,0,0,0,30,6,169,-1,http://kingjchild.com/mu.php,1
20,1,0,0,1,0,16,2,0,0,13,7.5,0,0,0,3,0,0,0,0,0,0,-1,-1,-1,-1,http://alrajhiekhwan.sa/txt,1
52,6,0,2,5,1,31,3,1,0,19,9.666666667,3,3,0,16,4,1,0,0,0,0,52,8,143,-1,http://support-advert-info.twomini.com/adv/Re-Confim.Htm...,1
37,2,0,0,23,3,14,3,3,0,7,4,8,6.333333333,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://klimark.com.pl/zipp/dropbox/proposal/,1
55,8,1,0,17,1,26,5,1,0,9,4.4,15,15,0,12,4,0,0,0,0,0,-1,-1,-1,-1,http://www.ingdirect.it.gpilot.cl/secureingdirect/index.php...,1
60,4,0,0,36,5,21,2,5,0,17,10,10,6,0,3,3,0,0,0,0,0,48,12,65,-1,http://joinalifethailand.com/a0e0d3b8b0/paypal/webapps/mpp/user/...,1
21,4,0,0,10,1,11,4,1,1,2,2,8,8,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://94.32.66.91/usaa.com/,1
18,2,0,0,1,0,17,3,0,0,11,5,0,0,0,0,0,0,0,0,0,0,153,15,1046,-1,http://orionrobots.co.uk/,0
66,5,0,0,10,1,28,3,1,0,20,8.666666667,8,8,0,28,3,0,0,0,0,0,64,35,20,-1,http://www.yearroundrentalhomes.com/property/bc91f7a3324e711e7bac4beae...,1
62,5,0,0,17,2,26,2,2,0,22,12.5,7,7,0,19,4,0,0,0,0,0,4,8,44,-1,http://floridafavoriteclosing.com/8hfKmgl/8hfKmgl/verification.php...,1
18,1,0,0,1,0,17,2,0,0,13,8,0,0,0,0,0,0,0,0,0,0,76,8,467,-1,http://bubbasqdining.com/,0
27,5,0,0,1,0,26,6,0,0,6,3.5,0,0,0,0,0,0,0,0,0,0,226,14,8,85016,http://hiroba.dqx.jp.ioxzl.usa.cc/,1
58,4,0,0,8,2,15,2,2,0,12,7,3,2.5,0,35,3,0,0,0,0,0,-1,11,-1,-1,http://comunatuzara.md/doc/os/64602c11696c52278331e88580e7ef17...,1
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,232,8,448,91522,http://www.dvdwb.com/,0
32,3,0,0,1,0,20,3,0,0,13,6,0,0,0,11,1,0,0,0,0,0,2,10,55,-1,http://en.freshboiyoung.com/indexx.html,1
30,3,0,0,8,1,22,4,1,0,11,4.75,6,6,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.safiraglass.com.br/images/,1
37,1,0,0,15,3,22,2,3,0,18,10.5,6,3.666666667,0,0,0,0,0,0,0,0,3,9,86,-1,http://bafpalvarietystore.com/upjbde/sis/fo/,1
15,2,0,0,1,0,14,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,204,12,30,-1,http://www.psyops.net/,0
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,189,3,373,-1,http://www.4greatresumes.com/,0
46,4,0,0,29,2,11,2,2,0,7,5,19,13,0,6,3,0,0,0,0,0,36,0,363,-1,http://ebuddhi.com/modules/investmentmanagment/ne1...,1
56,4,0,1,33,5,20,2,5,0,16,9.5,10,5.4,0,3,3,0,0,0,0,0,8,4,238,-1,http://code-application.com/rhode/BDBB%20(2)/BDBB/BDBB/dpbx/...,1
66,11,1,0,1,0,55,9,0,0,12,5.222222222,0,0,0,10,3,0,0,0,0,0,-1,-1,-1,-1,http://objectpaypal.com.service.signin.country.en.us.selcom.cl/4131d96...,1
21,1,0,0,1,0,20,2,0,0,16,9.5,0,0,0,0,0,0,0,0,0,0,240,24,1684,-1,http://bostoncoffeecake.com/,0
49,7,0,0,20,3,17,4,3,0,6,3.5,9,5.333333333,0,12,4,0,0,0,0,0,-1,-1,-1,-1,http://www.kadekr.com.br/ads/file/documents/index.php...,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,211,5,197,-1,http://www.moneypark.com/,0
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,244,56,1420,-1,http://www.kaplanco.com/,0
24,2,0,0,1,0,23,3,0,0,15,7,0,0,0,0,0,0,0,0,0,0,248,76,1346,-1,http://www.communitycoffee.com/,0
24,2,0,0,9,1,15,3,1,0,8,4.333333333,7,7,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://kjstudio.com.au/mnxxzcx/,1
23,2,0,0,1,0,22,3,0,0,14,6.666666667,0,0,0,0,0,0,0,0,0,0,202,38,167,-1,http://www.awesomestories.com/,0
20,1,0,0,7,2,13,2,2,0,9,6,3,2,0,0,0,0,0,0,0,0,47,0,690,-1,http://enlacegsm.com/web/s/,1
42,5,1,1,1,0,26,3,0,0,14,8,0,0,0,15,3,0,0,0,0,0,67,5,106,27601,http://login-videos18.rhcloud.com/New%20folder...,1
72,7,0,0,16,2,10,2,2,0,6,4.5,8,6.5,0,9,1,0,25,1,0,0,76,8,489,12345,http://khsosi.com/nawaf/bookmark/index.php?.rand\x13inboxlight.aspx?n\x17742...,1
48,5,0,0,30,3,15,3,3,0,7,4.333333333,11,8.666666667,0,3,3,0,0,0,0,0,103,5,46,-1,http://www.amipost.com/~fakecucu/bancas/Personals__/...,1
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,215,37,347,-1,http://www.dilettante.com/,0
66,4,1,0,8,1,12,2,1,0,9,5.5,6,6,0,46,3,0,0,0,0,0,-1,8,-1,-1,http://sparkdeal.in/secure/evtc2pfn9nlgryeql3gzhyxhdes5ia2nvlqo1v209d7...,1
37,2,0,0,23,4,14,3,4,0,6,4,8,4.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.google.com/apps/intl/en/business/,0
13,2,0,0,1,0,12,3,0,0,4,3.333333333,0,0,0,0,0,0,0,0,0,0,272,28,408,32258,http://shop.npr.org/,0
65,2,0,0,46,3,16,3,3,0,8,4.666666667,27,14,0,3,0,0,0,0,0,0,87,9,83,3311,http://www.springer.com/life+sci/biochemistry+and+biophysics/journal/249,0
51,6,1,0,31,4,17,2,4,0,14,8,12,6.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,http://ferreterialand.cl/admin/mail.aol.com/login/auto/...,1
18,2,0,0,1,0,17,3,0,0,9,5,0,0,0,0,0,0,0,0,0,0,185,55,167,78644,http://www.blacksbbq.com/,0
24,3,0,0,1,0,23,4,0,0,13,5,0,0,0,0,0,0,0,0,0,0,162,6,556,-1,http://www.woodenwinebox.co.uk/,0
26,1,0,0,11,1,15,2,1,0,12,7,9,9,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://stachadwokat.pl/Appgoogle/,1
66,4,0,0,41,4,17,2,4,0,13,8,21,9,0,8,3,0,0,0,0,0,110,34,1250,211400,http://beghellichina.com//tmp/install_52d3923f9e944/wp_rokcommon/Doctr...,1
29,3,0,0,1,0,19,3,0,0,10,5.666666667,0,0,0,9,1,0,0,0,0,0,104,16,37,-1,http://semangat78.890m.com/logh7.php,1
30,2,0,0,13,2,17,3,2,0,10,5,7,5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://farmafocus.com.br/one/dropbox/,1
66,4,0,0,31,4,11,2,4,0,7,5,11,6.5,0,24,3,0,0,0,0,0,106,14,56,-1,http://englize.com/wp-includes/quotation/doc/dxx/a97488f43805253ed02e1...,1
46,5,1,0,21,3,22,3,3,0,14,6.666666667,7,5.666666667,0,3,3,0,0,0,0,0,50,10,57,30000,http://www.laportedelamer.com/baba/fringes/secure/...,1
30,2,0,0,10,1,16,3,1,0,8,4.666666667,8,8,0,4,0,0,0,0,0,0,3,9,27,-1,http://www.uwasaleh.org/aluminum/gtex,1
43,3,0,0,17,2,13,3,2,0,5,3.666666667,8,7,0,13,1,0,0,0,0,0,223,5,265,-1,http://www.addix.com/products/spline/overview.html,0
14,2,0,0,1,0,13,3,0,0,5,3.666666667,0,0,0,0,0,0,0,0,0,0,207,9,114,90232,http://www.sabtv.com/,0
37,2,0,0,5,1,23,2,1,0,19,11,3,3,0,9,1,0,0,0,0,0,16,8,134,-1,http://netajimahavidyalaya.org/att/image.htm,1
66,5,0,0,30,3,22,3,3,0,14,6.666666667,13,8.666666667,0,14,3,0,0,0,0,0,37,11,27,-1,http://www.emprenderideas.com/wp-admin/maint/DropboxPhoneV/DropboxPhon...,1
32,3,0,0,6,1,16,3,1,0,8,4.666666667,4,4,0,10,1,0,0,0,0,0,230,10,52,-1,http://www.funbrain.com/math/index.html,0
47,6,1,0,8,1,16,3,1,0,8,4.666666667,6,6,0,23,4,1,0,0,0,0,5,7,148,234009,http://www.byupdate.com/tested/DHL_%20Trackinng.php...,1
23,1,0,0,1,0,22,2,0,0,18,10.5,0,0,0,0,0,0,0,0,0,0,180,36,325,-1,http://superstargreetings.com/,0
20,2,0,0,1,0,19,3,0,0,11,5.666666667,0,0,0,0,0,0,0,0,0,0,175,17,224,-1,http://www.resumeprose.com/,0
66,6,0,0,13,2,19,4,2,0,9,4,6,5,0,34,3,0,0,0,0,0,-1,-1,-1,-1,http://www.nichuizen.co.za/errors/sess/307e32c9fe77225aa102ab3f2677264...,1
36,3,0,0,10,1,14,3,1,0,7,4,8,8,0,12,1,0,0,0,0,0,-1,-1,-1,-1,http://www.aeraria.cl/DoroWebo/ourtime.html,1
66,6,1,0,32,1,23,3,1,0,15,7,30,30,0,11,3,0,0,0,0,0,10,2,290,-1,http://www.copsonmigration.com/cardactivityconfirmation.chase/personal...,1
62,7,0,0,26,4,22,3,4,0,15,6.666666667,9,5.25,0,14,5,0,0,0,0,0,-1,-1,-1,-1,http://www.heimdalstorband.no/libraries/fof/hal/render/aol.com.htm...,1
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,49,119,21,-1,http://www.edmentum.com/,0
52,5,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,35,3,0,0,0,0,0,3,9,62,-1,http://www.dobeands.com/f942f073d50d42fbf103fd02d108a87f...,1
45,5,0,1,15,2,15,2,2,0,12,7,9,6,0,15,4,0,0,0,0,0,-1,-1,-1,-1,http://therapie-art.ch/wordpress/bvd/identity.php...,1
48,6,0,0,10,2,26,3,2,0,18,8,4,3.5,0,12,4,0,0,0,0,0,71,1,1075,-1,http://www.metrospineandsport.com/img/ells/index.php...,1
42,5,0,0,25,2,14,2,2,0,10,6.5,15,11,0,3,3,0,0,0,0,0,4,32,60,-1,http://nukestudio.org/huoxiaodong.org/newdocs/...,1
47,6,0,0,6,1,28,3,1,0,21,8.666666667,4,4,0,13,4,0,0,0,0,0,-1,2,-1,-1,http://www.grainofsaltcoimbatore.in/info/Logon.html...,1
33,3,0,1,1,0,20,3,0,0,12,6,0,0,0,12,1,0,0,0,0,0,185,7,174,-1,http://www.jobs-central.com/homejobs.htm,0
14,2,0,0,1,0,13,3,0,0,6,3.666666667,0,0,0,0,0,0,0,0,0,0,-1,30,-1,110035,http://www.dishtv.in/,0
48,5,0,0,17,2,12,2,2,0,8,5.5,10,7,0,19,4,0,0,0,0,0,12,24,363,-1,http://haoqin87.com/preview%20/gtex/verification.php...,1
66,8,1,0,20,2,21,2,2,0,17,10,14,8.5,0,9,1,0,10,1,0,0,9,3,263,28290,http://undiadeinnovacion.com/cgi/login.live.com/accts.php?login.srf?wa...,1
66,6,0,0,18,3,11,2,3,0,6,5,6,4.666666667,0,9,1,0,28,1,22,0,71,1,316,91325,http://vondog.info/system/logs/newp/index.php?rand=13InboxLightaspxn.1...,1
66,6,0,0,19,2,29,4,2,0,17,6.5,8,8,0,18,3,0,0,0,0,0,-1,-1,-1,-1,http://cloudserver002545.home.net.pl/phpThumb/document/f07f8790ff4a479...,1
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,217,11,24,-1,http://www.radioera.com/,0
54,3,0,0,31,3,18,4,3,0,8,3.75,12,9,0,5,0,0,0,0,0,0,-1,-1,-1,-1,http://www.football.co.uk/profiles/players/wayne-rooney/79586,0
20,2,0,0,5,1,6,2,1,0,3,2.5,3,3,0,9,1,0,0,0,0,0,-1,-1,-1,-1,http://epm.pl/aol/index.htm,1
66,5,0,0,37,5,23,3,5,0,15,7,9,6.2,0,6,3,0,0,0,0,0,37,23,660,-1,http://www.csautoelectrics.com/libraries/usaa/newusaa/newusaa/page/ste...,1
17,1,0,0,1,0,16,2,0,0,12,7.5,0,0,0,0,0,0,0,0,0,0,177,3,247,10001,http://tcbsolutions.net/,0
28,2,0,0,1,0,27,3,0,0,19,8.333333333,0,0,0,0,0,0,0,0,0,0,189,27,1488,-1,http://www.moonstruckchocolate.com/,0
17,2,0,0,1,0,16,3,0,0,8,4.666666667,0,0,0,0,0,0,0,0,0,0,145,11,44,-1,http://www.grandtea.com/,0
21,2,0,1,1,0,20,3,0,0,12,6,0,0,0,0,0,0,0,0,0,0,151,53,261,-1,http://www.concept-east.com/,0
43,5,0,0,24,4,16,3,4,0,7,4.666666667,8,4.75,0,3,3,0,0,0,0,0,90,6,217,31911,http://mail.mazdame.net/~masseri/invoice/Ed/Ed/...,1
66,9,0,1,0,0,66,7,0,0,17,8.142857143,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://appleid.apple.com-subscriptions.manager542851060.bertovic.com.a...,1
66,6,0,0,31,4,29,4,4,0,19,6.5,11,6.5,0,6,3,0,0,0,0,0,60,0,345,-1,http://www.comfortcareproducts.co.uk/wp-includes/js/tinymce/themes/adv...,1
66,5,0,0,12,1,21,3,1,0,13,6.333333333,10,10,0,33,3,0,0,0,0,0,29,31,882,-1,http://www.knotjustweeds.com/wp-content/3e7b9b4eb90b1dc2b31268428876ad...,1
62,6,0,0,33,4,17,3,4,0,9,5,10,7,0,12,4,0,0,0,0,0,45,3,260,187553,http://www.taylortea.com/wp-content/plugins/akismet/cehe/error.php...,1
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,198,30,372,-1,http://www.piccadillyrecords.com/,0
31,2,0,1,1,0,30,3,0,0,19,9.333333333,0,0,0,0,0,0,0,0,0,0,263,1,269,-1,http://octonions-sedenions.tripod.com/,0
13,2,0,0,1,0,12,3,0,0,4,3.333333333,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.osti.gov/,0
23,2,0,0,1,0,22,3,0,0,14,6.666666667,0,0,0,0,0,0,0,0,0,0,201,3,513,151,http://www.earthwaterfire.com/,0
66,7,0,0,13,2,22,2,2,0,18,10.5,8,5,0,6,1,0,25,1,18,0,216,12,19,-1,http://vermontmapleoutlet.com/js/bookmark/ii.php?email=abuse@spe.sony....,1
22,2,0,0,1,0,21,3,0,0,13,6.333333333,0,0,0,0,0,0,0,0,0,0,163,17,61,-1,http://www.freshcleanday.com/,0
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,196,8,126,-1,http://www.managewithoutthem.com/,0
66,4,1,0,8,1,12,2,1,0,9,5.5,6,6,0,46,3,0,0,0,0,0,-1,8,-1,-1,http://sparkdeal.in/secure/0zfp3bob1ca37oqzpldvv70ut2vkbsf2ilibmwdezd7...,1
27,2,0,0,1,0,26,3,0,0,18,8,0,0,0,0,0,0,0,0,0,0,169,36,525,99362,http://www.wallawallaroastery.com/,0
19,2,0,0,1,0,18,3,0,0,10,5.333333333,0,0,0,0,0,0,0,0,0,0,218,34,110,-1,http://www.coopersbbq.com/,0
23,2,0,0,1,0,22,3,0,0,11,6.666666667,0,0,0,0,0,0,0,0,0,0,204,12,25,-1,http://bnotes.sourceforge.net/,0
14,3,0,0,1,0,13,4,0,0,3,2.5,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.hrs.co.nz/,0
54,6,1,0,9,1,23,3,1,0,10,7,7,7,0,22,4,1,0,0,0,0,17,7,60,64133,http://www.jasonstree.services/baain4r/verify-details.html...,1
66,10,0,0,43,3,20,4,3,0,9,4.25,26,13,0,3,3,0,0,0,0,0,-1,-1,-1,-1,http://www.rosamonte.com.ar/wp-admin/maint/usaa.com.ent-secu.min.entm/...,1
38,3,0,0,5,1,24,3,1,0,17,7.333333333,3,3,0,9,1,0,0,0,0,0,-1,-1,-1,-1,http://futurebookkeeping.com.au/aol/index.htm,1
23,2,0,0,4,1,10,2,1,0,6,4.5,2,2,0,9,1,0,0,0,0,0,39,81,471,-1,http://krjeng.com/nD/index.php,1
66,8,0,0,8,1,21,3,1,0,13,6.333333333,6,6,0,9,1,0,24,1,17,0,20,4,223,-1,http://www.overlapsistem.com/online/index.php?.rand=13inboxlight.aspx?...,1
51,4,0,0,27,2,21,2,2,0,17,10,14,12,0,3,3,0,0,0,0,0,2,9,3,-1,http://firststandardpath.com/serverpath/aolmailservice/...,1
30,2,0,0,1,0,29,3,0,0,21,9,0,0,0,0,0,0,0,0,0,0,171,33,1996,-1,http://www.carolinacoffeecompany.com/,0
27,2,0,0,1,0,26,3,0,0,18,8,0,0,0,0,0,0,0,0,0,0,211,5,24,-1,http://www.thechocolateshoppe.com/,0
51,2,0,0,32,5,14,3,5,0,5,4,7,5.2,0,5,0,0,0,0,0,0,233,43,1865,39,http://plus.maths.org/content/os/issue14/news/papyri/index,0
39,3,0,0,23,3,16,4,3,0,5,3.25,9,6.333333333,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://www.maths.tcd.ie/~dwilkins/Courses/311/,0
54,3,0,0,32,3,18,4,3,0,8,3.75,13,9.333333333,0,4,0,0,0,0,0,0,-1,-1,-1,-1,http://www.football.co.uk/profiles/players/frank-lampard/6450,0
26,2,0,0,1,0,25,3,0,0,17,7.666666667,0,0,0,0,0,0,0,0,0,0,162,6,179,327903562,http://www.pacificheightsltd.com/,0
47,5,0,0,16,3,28,3,3,0,20,8.666666667,4,4,0,3,3,0,0,0,0,0,13,-1,21,-1,http://www.audiolibrosvenezuela.com/Home/home/auth/...,1
11,1,0,0,1,0,10,2,0,0,6,4.5,0,0,0,0,0,0,0,0,0,0,206,10,66,60611,http://heckys.com/,0
32,2,0,0,16,2,16,3,2,0,6,4.666666667,9,6.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://sites.google.com/site/searchtcs/,0
25,2,0,2,1,0,24,3,0,0,16,7.333333333,0,0,0,0,0,0,0,0,0,0,248,4,615,-1,http://www.golden-west-wine.com/,0
36,1,0,0,18,3,18,2,3,0,14,8.5,6,4.666666667,0,0,0,0,0,0,0,0,152,4,249,-1,http://spiritofarabia.com/_var/pear/pulign/,1
31,4,1,0,1,0,30,5,0,0,9,5.2,0,0,0,0,0,0,0,0,0,0,226,14,8,85016,http://secure.square.loginrdqx.usa.cc/,1
44,6,0,2,1,0,21,3,0,0,15,6.333333333,0,0,0,22,4,1,0,0,0,0,-1,-1,-1,-1,http://apps-error-page.at.ua/incorrect-page.html...,1
44,7,1,0,18,2,13,4,2,1,3,2.5,9,7.5,0,0,0,0,13,1,0,0,-1,-1,-1,-1,http://50.87.248.155/~adssolut/secure/?login.php...,1
30,1,0,0,12,2,18,2,2,0,15,8.5,8,4.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,http://pictouanglicans.ca/i/dropoxii/,1
45,5,0,0,26,3,7,2,3,0,4,3,10,7.333333333,0,12,4,0,0,0,0,0,-1,-1,-1,-1,http://erit.es/wp-content/document/Dirk/index.php...,1
57,5,0,0,39,4,15,3,4,0,7,4.333333333,12,8.5,0,3,3,0,0,0,0,0,147,9,1463,438455,http://www.naamras.com/Dropbox/dropboxLanre/dropbox/proposal/...,1
59,4,1,0,34,3,17,2,3,0,8,8,12,10,0,8,3,0,0,0,0,0,-1,-1,-1,-1,http://zubygems.business/Update/your-account/informations/apple...,1
66,5,0,0,51,3,12,3,3,0,5,3.333333333,32,15.66666667,0,3,3,0,0,0,0,0,124,8,-1,-1,http://www.wings.sg/wp-admin/Summary/63061d8ba02aa9df03bf03054558bb4f/...,1
64,4,0,0,20,3,9,2,3,0,6,4,7,5.333333333,1,35,3,0,0,0,0,0,-1,-1,-1,-1,http://yumero.tk/arc/lendin/SMILING/855e59d1baa46adb7a3d807b549fc1cb...,1
